ID,vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,RMSD
1QA9,32,-42.69,1587.58,445.96,-799,-3562.01,766.54,5491.59,-2.29,-75.06,-279.82,12.03,15.29
1QA9,24,-52.5,844.61,541.51,-767.45,-3175.35,658.23,4814.7,-3.23,-83.75,-252.95,12.34,22.43
1QA9,31,-53.49,784.96,563.08,-565.48,-2320.76,538.8,3418.83,-2.52,-69.79,-276.86,-7.73,30.15
1QA9,17,-49.72,267.44,657.64,-544.49,-3254.72,508.53,4961.74,-2.99,-67.79,-281.6,12.05,30.1
1QA9,58,-86.63,4525.51,602.7,-1407.62,-5539.44,1289.33,8436.39,-9.97,-153.89,-256.43,28.05,18.36
1QA9,37,-68.01,2419.64,308.93,-1079.71,-1933.24,1022.9,3156.52,-8.57,-102.77,-281.04,-1.35,30.07
1QA9,76,-71.06,4040.67,572.66,-1067.43,-3261.71,1079,4610.61,-6.64,-114.65,-283.67,6.64,13.08
1QA9,52,-78.22,2079.62,619.17,-900.78,-3259.42,909.97,5229.03,-1.73,-117.94,-263.43,13.02,32.36
1QA9,56,-66.8,2514.4,627.36,-744.22,-2577.88,758.81,3837.98,-7.33,-97.78,-275.48,-3.55,22.82
1QA9,54,-63.59,2602.36,471.72,-879.65,-1757.23,868.65,2832.48,-3.95,-93.97,-281.44,-3.41,30.5
1QA9,65,-74.66,2714.73,641.29,-951.65,-2894.18,944.92,4336.22,-6.66,-114.57,-276.89,1.54,29.42
1QA9,39,-62.89,1897.64,517.95,-707.36,-1507.33,704.53,2271.39,-1.63,-90.28,-268.21,-1.83,43.03
1QA9,49,-51.86,3041.67,318.98,-905.43,-1681.56,826.9,2921.74,-7.6,-90.65,-292.05,7.5,26.75
1QA9,50,-50.02,2154.67,501.11,-722.77,-5372.89,657.46,7900.98,-2,-83.67,-287.22,19.14,13.54
1QA9,41,-59.9,3287.49,576.21,-792.29,-5625.76,746.9,8636.16,-2.17,-94.97,-275.49,18.85,16.41
1QA9,41,-73.61,1598.2,643.76,-774.61,-3801.24,782.23,6442.57,-3.6,-107.11,-258.07,11.54,26.5
1QA9,6,-22.69,51.14,454.13,-338.81,-2088.36,315.2,3208.67,-1.1,-28.94,-289.34,4.24,22.87
1QA9,118,-107.89,7997.42,671.16,-1878.76,-4311.07,1821.24,6789.43,-9.7,-198.85,-279.65,9.89,15.68
1QA9,41,-49,1977.58,451.46,-532.02,-2274.12,524.03,3586.39,-2.64,-64.73,-288.55,-5.32,28.12
1QA9,6,-33.77,27.5,492.08,-381.79,-3504.57,362.27,5412.77,-0.75,-47.83,-277.25,10.99,34.66
1QA9,61,-81.62,4724.9,744.95,-1108.4,-4031.18,1172.1,6253.14,-7.92,-131.55,-266.06,10.38,24.94
1QA9,26,-40.89,1033.45,491.94,-506.23,-2455.24,507.74,3613.13,-3.32,-58.02,-286.3,0.08,12.79
1QA9,41,-63.52,1873.23,525.09,-709.12,-2651.8,678.19,3903.04,-2.75,-91.46,-280.03,-0.2,19.73
1QA9,26,-31.4,1173.36,370.98,-563.15,-1837.28,538.64,2868.95,-2.38,-54.67,-287.57,7.77,22.96
1QA9,47,-57.28,2934.87,522.51,-985.45,-3546.33,963.41,5341.12,-6.05,-103.29,-276.91,2.99,13.06
1QA9,18,-38.04,471.28,493.02,-440.93,-3912,347.38,5776.24,-0.4,-53.97,-275.08,12.3,17.58
1QA9,49,-86.05,1452.46,655.58,-1374.26,-4121,1396.88,6751.17,-11.56,-135.43,-274.14,18.46,19.48
1QA9,39,-57.56,3016.36,649.45,-918.54,-3142.3,912.03,4881.68,-2.45,-90.4,-287.25,13.87,17.34
1QA9,22,-41.85,663.55,486.2,-451.12,-3172.73,453.89,4805.55,-1.22,-48.41,-288.49,6.11,15.98
1QA9,25,-51.49,767.52,512.76,-593.62,-2679.4,629.28,4305.73,-4.56,-64.37,-279.45,9.83,23.95
1QA9,75,-73.63,7246.93,416.14,-570.75,-1161.21,599.92,1722.26,-3.23,-141.66,-273.77,-8.55,50.54
1QA9,30,-36.94,580.5,389.5,-442.57,-2506.84,406.05,4015.36,-0.47,-53.08,-275.39,0.14,23.96
1QA9,36,-57.13,1886.57,705.92,-565.85,-4316.6,539.97,6307.33,-3.76,-75.85,-280.59,3.61,16.53
1QA9,41,-66.45,3252.13,614.19,-736.01,-4237.27,760.03,6379.45,-3.32,-105.55,-272.98,10.74,17.29
1QA9,33,-44.12,915.59,626.99,-604.14,-3000.29,551.3,4751.59,-2.68,-68.61,-286.21,3.47,18.67
1QA9,45,-53.94,2056.76,385.24,-636.78,-2061.55,576.46,3249.68,-2.58,-88.7,-287.62,0.16,22.87
1QA9,38,-60.74,1924.17,719.33,-509.57,-2782.8,533.81,4235.32,-3.07,-82.54,-275.37,0.88,25.86
1QA9,56,-61.29,3114.89,510.01,-1001.93,-2301.33,969.99,3504.27,-5.55,-108.32,-281.9,1.53,29.64
1QA9,72,-76.17,2707.64,521.27,-1484.11,-4276.47,1487.43,6570.12,-2.88,-132.72,-278.49,16.06,17.43
1QA9,17,-48.07,1068.5,741.9,-586.75,-3685.14,587.77,5718.42,-1.42,-69.3,-278.66,4.52,20
1QA9,48,-55.15,3892.88,430.92,-754.36,-3097.43,738.63,4367.81,-4.63,-116.78,-270.95,8.25,22.94
1QA9,47,-66.23,4187.75,691.27,-704.53,-2915.45,651.49,4670.35,-6.17,-82.48,-286.23,1.64,22.87
1QA9,30,-49.55,619.3,619.04,-722.81,-3148.8,727.62,4972.21,-0.43,-72.9,-292.54,11.54,17.35
1QA9,56,-74.96,2801.59,639.74,-981.42,-2797.5,1000.2,4844.49,-6.76,-114.97,-280.31,6.91,18.25
1QA9,43,-59.81,3481.62,420,-620.13,-1339.48,621.52,2132.12,-3.86,-98.03,-263.63,2.83,50.13
1QA9,40,-68.43,1479.42,426.01,-1030.93,-2025.86,1024.44,3166.59,-4.64,-94.49,-281.35,5.44,31.97
1QA9,17,-43.51,1094.76,499.83,-383.89,-3179.09,375.05,4402.14,-2.58,-60.98,-276.64,11.16,20.21
1QA9,77,-81.94,5639.74,676.87,-1274.61,-4283.64,1289.11,6723.35,-11.02,-132.4,-284.97,4.68,15.36
1QA9,29,-50.84,731.52,354.05,-450.79,-1395.45,424.77,2159.04,-0.43,-70.91,-274.92,1.49,44.21
1QA9,10,-30.19,61.92,379.44,-269.35,-1321.03,284.75,1934.72,-0.61,-35.09,-286.05,-3.1,44.39
1QA9,54,-66.1,2706.7,798.81,-930.05,-3094.81,963.12,4960.66,-6.17,-99.8,-281.35,12.95,17.42
1QA9,83,-81.24,5061.16,719.87,-1052.48,-3553.39,1051.86,5903.63,-6.85,-131.18,-289.77,4.34,16.08
1QA9,19,-54.62,1566.37,489.18,-489.78,-3698.38,460.11,5910.79,-4.83,-68.58,-288.5,7.17,11.86
1QA9,63,-56.07,2333.33,369.66,-642.02,-1169.98,663.43,1621.86,-1.64,-85.89,-281.12,-8,52
1QA9,68,-84.78,2575.96,728.89,-941.94,-3620.34,867.79,5057.99,-9.08,-127.98,-274.77,11.16,30.5
1QA9,70,-90.37,2597.38,783.91,-896.51,-3112.53,901.37,4568.99,-5.82,-131.15,-272.56,2.18,29.17
1QA9,32,-64.91,1671.72,558.61,-806.98,-2981.69,767.39,4754.68,-3.96,-89.84,-274.47,5.95,16.48
1QA9,27,-50.37,1034.73,604.16,-664.54,-3144.91,661.68,4416.22,-2.25,-73.18,-278.24,1.35,15.89
1QA9,66,-77.75,3231.6,623.09,-1317.14,-4788.85,1192.02,7441.14,-7.17,-131.57,-264.83,15.32,16.69
1QA9,24,-49.73,1891.41,691.85,-489.1,-2531.6,468.49,3876.57,-4.05,-62.65,-275.85,1.72,25.49
1QA9,23,-35.71,2549.04,419.29,-513.51,-1805.65,514.97,2777.94,-2.5,-59.15,-288.61,5.5,26.71
1QA9,93,-84.54,6149.99,711.03,-736.1,-2607.18,796.72,3985.7,-4.61,-126.88,-289.23,-3.36,30.8
1QA9,34,-47.55,1123.91,404,-503.23,-1811.49,468.79,2963.42,-4.34,-60.29,-295.64,-5.66,25.97
1QA9,32,-50.35,984.83,528.26,-664.34,-2515.56,645.24,3728.96,-0.46,-70.83,-289.88,-5.57,12.91
1QA9,62,-82.25,6784.04,695.83,-1066.09,-7137.97,1057.48,9956.19,-5.88,-159.81,-262.11,28.44,10.81
1QA9,93,-76.05,7494.41,552.49,-814.13,-2277.73,801.51,3495.03,-4.8,-121.17,-286.15,-7.23,22.48
1QA9,5,-44.98,25.35,505.81,-371,-1948.53,386.07,3068.93,-3.8,-43.36,-292.7,-4.94,33.04
1QA9,13,-36.84,564.41,580.83,-558.55,-2916.9,522.16,4534.12,-1.93,-51.54,-290.72,4.91,18.51
1QA9,31,-43.88,701.93,383.7,-421.56,-2021,412.47,3360.51,-1.62,-57.24,-282.46,-3.54,23.98
1QA9,45,-61.01,1850.09,661.39,-875.36,-4393.94,838.62,6913.83,-5.93,-98.59,-276.91,10.03,15.19
1QA9,70,-84.36,4114.93,852.54,-1055.85,-3355.55,1071.3,4962.72,-6.43,-143.68,-286.12,-3.49,21.79
1QA9,15,-42.26,411.55,519.21,-477.98,-2101.64,487.31,2991.6,-5.22,-53.16,-279.3,1.88,20.05
1QA9,26,-45.15,1247.87,373.86,-431.14,-1370.34,438.25,2169.4,-3.21,-59.81,-286.14,-9.48,33.59
1QA9,33,-52.58,3010.33,500.88,-473.21,-2049.58,406.68,3063.6,-3.57,-79.31,-272.52,-5.39,24.77
1QA9,59,-83.48,8073.39,652.48,-1357.4,-4228.14,1328.87,6646.69,-7.41,-213.21,-257.42,23.01,30.24
1QA9,53,-74.47,3050.6,630.96,-799.68,-2791.22,783.73,4049.87,-3.13,-105.39,-284.12,-5.37,35.2
1QA9,26,-60.74,1047.85,564.36,-680.01,-2258.55,595.62,3500.7,-3.14,-87,-255.42,11.12,37.56
1QA9,47,-59.62,2449.28,494.05,-578.55,-1551.18,604.89,2326.74,-4.71,-88.08,-278.49,-2.76,32.95
1QA9,26,-62.9,1305.7,495.27,-678.86,-3698.7,596.53,5446.84,-2.61,-85.63,-268.22,14.37,18.7
1QA9,47,-59.28,3216.99,475.99,-671.19,-1871.36,734.59,2983.52,-5.42,-84.68,-282.5,-4.51,25.3
1QA9,74,-62.11,5514.1,336.09,-935.77,-1319.43,870.58,1917.9,-5.76,-114.81,-275.73,-0.84,44.22
1QA9,59,-58.11,2389.06,532.22,-831.75,-2483.3,799.3,3888.71,-3.11,-89.12,-288.2,-4.46,30.4
1QA9,15,-46.14,187.43,512.74,-378.76,-2968.4,360.9,4581.38,-1.86,-54.84,-286.06,-2.92,14.66
1QA9,56,-66.67,4176.15,634.18,-537.49,-2384.94,569.7,3495.97,-2.65,-91.13,-276.91,-5.05,21.29
1QA9,45,-66.27,1784.65,627.44,-681.26,-2151.91,689.05,3120.08,-5.01,-97.22,-272.84,-0.06,25.2
1QA9,83,-82.14,5356.17,607.46,-1510.11,-3990.83,1464.82,5755.11,-5.89,-149.49,-255.21,15.19,12.97
1QA9,28,-47,2801.29,472.23,-635.32,-2576.51,602.97,4517.16,-4.29,-72.96,-291.65,5.88,32.37
1QA9,46,-60.08,1715.36,591.14,-638.71,-2685.11,646.84,3904.76,-2.91,-77.15,-295.06,-6.07,33.11
1QA9,33,-43.11,1416.74,416.46,-360.32,-1499.93,388.88,2397.04,-0.76,-55.7,-294.66,-5.86,28.56
1QA9,41,-59.61,2415.48,558.95,-774.62,-2077.01,770.73,3297.36,-4.05,-88.49,-280.26,-4.07,29.89
1QA9,44,-57.61,2472.36,648.81,-666.55,-2920.48,719.3,4217.96,-0.84,-93.42,-278.76,-5.91,18.63
1QA9,28,-47.96,835.78,564.11,-715.12,-4312.26,685.77,7679.34,-4.01,-74.62,-286.12,14.39,16.28
1QA9,32,-61.97,1242.63,769.03,-864.94,-3142.6,836.07,4746.89,-3.51,-88.53,-264.47,5.28,17.87
1QA9,63,-82.6,4958.42,722.71,-1253.29,-5218.82,1184.24,8414.2,-5.75,-147.88,-257.1,20.17,15.07
1QA9,57,-73.13,2689.56,599.11,-826.73,-2580.29,771.79,4104.1,-3.55,-109.94,-276.79,9.29,22.5
1QA9,74,-75.19,2897.38,613.68,-794.22,-2527.37,793.04,4353.48,-4.46,-121.41,-285.24,2.82,26.63
1QA9,44,-70.39,1454.2,655.55,-1185.79,-6325.95,1145.76,8453.97,-6.33,-120.75,-257.82,27.72,9.52
1QA9,102,-117.04,8125.6,890.63,-1279.48,-3742.01,1296.93,5694.26,-6.51,-184.69,-257.85,4.56,20.38
1QA9,9,-28.14,202.45,450.63,-257.03,-2759.87,217.78,3911.76,-0.91,-34,-284.09,1.79,26.53
1QA9,17,-47.31,576.34,694.97,-517.47,-3026.84,502.63,4293.38,-4.6,-62.97,-266.92,4.26,15.21
1QA9,37,-54.08,2608.22,586.14,-488.86,-4060.15,470.42,6201.21,-4.27,-78.79,-280.87,8.06,13.36
1QA9,20,-40.46,443.14,382.38,-349.73,-2317.55,310.79,3927.85,-0.48,-53.28,-271.96,12.11,24.91
1QA9,38,-65.57,2722.91,595.41,-885.71,-3996.3,870.58,6185.83,-4.56,-105.77,-269.25,14.04,25.34
1QA9,20,-54.39,577.43,708.71,-731.22,-3539.36,700.53,5334.99,-0.75,-73.91,-291.15,5.91,17.28
1QA9,82,-89.19,10526.58,840.37,-1089.89,-3922.75,1097.45,6219.65,-10.73,-171.53,-256.22,18.35,24.74
1QA9,32,-38.94,817.93,497.17,-671.43,-4009.09,639.63,5909.82,-1.95,-64.01,-270.79,7.43,19.34
1QA9,41,-53.53,4134.28,741.81,-588.33,-3233.62,599.32,5068.67,-2.11,-89.19,-277.56,1.73,22.7
1QA9,36,-43.16,872.89,436.97,-786.8,-2201.91,746.52,3421.19,-3.28,-70.91,-281.05,5.96,34.45
1QA9,82,-65.86,8749.32,538.54,-940.2,-2814.18,929.89,4077.73,-5.77,-122.35,-285.04,-4.48,12.19
1QA9,24,-38.14,582.21,411.65,-611.83,-3186.81,496.07,4909.01,-2.14,-69.66,-247.76,17.24,21.18
1QA9,47,-77.28,1627.84,828.52,-1041.45,-3548.14,1060.86,5281.33,-2.48,-111.43,-281.62,6.88,15.82
1QA9,39,-57,2801.81,622.98,-894.71,-4660.29,797.85,6950.57,-7.91,-96.98,-270.49,19.98,12.25
1QA9,42,-59.69,2315.98,736.88,-867.1,-4133.4,852.88,5937.25,-9.14,-88.55,-265.69,15.44,20.94
1QA9,98,-91.25,4859.73,570.64,-1214.01,-2698.34,1225.29,3946.69,-5.82,-137.77,-278.71,-2.3,13.74
1QA9,23,-42.7,774.56,340.86,-444.66,-1723.91,414.99,2638.79,0,-50.86,-294.96,-9.07,33.35
1QA9,19,-54.26,311.23,503.08,-746.19,-4754.84,665.15,7628.44,-5.71,-76.76,-275.56,6.01,14.42
1QA9,48,-51.92,3318.57,540.5,-750.39,-2562.13,739.32,3793.7,-1.51,-84.22,-287.46,-6.02,13.24
1QA9,40,-63.47,2548.74,706.31,-1060.5,-3528.83,1067.65,5565.66,-5.64,-100.25,-279.23,6.97,17.95
1QA9,61,-53.66,1284.89,686.65,-515.51,-2914.06,494.16,4539.87,-3.27,-75.31,-290.23,-8.29,14.47
1QA9,20,-46.18,1441.11,501.59,-586.32,-2596.35,535.46,3906.37,-6.85,-71.08,-267.58,10.18,25.25
1QA9,38,-54.2,1665.35,446.86,-625.96,-2115.89,597.62,3724.68,-3.26,-77.61,-282.67,2.27,26.11
1QA9,31,-64.2,1973.68,697.36,-623.71,-3096.87,590.07,4455.98,-4.29,-78.56,-269.25,-4.87,16.27
1QA9,40,-46.27,3392.89,535.25,-538.79,-3551.49,471.8,5557.8,-4.42,-71.45,-281.71,-2.76,17.33
1QA9,27,-48.27,489.68,523.7,-570.09,-3637.64,489.53,5486.32,-3.76,-66.19,-269.02,9.37,19.73
1QA9,44,-75.95,1286.52,828.07,-888.84,-3746.19,909.09,5500.27,-6.16,-114.36,-263.74,23.62,20.7
1QA9,44,-55.05,2147.3,390.68,-750.22,-1672.24,721.86,2538.31,-2.21,-68.48,-295.13,-7.65,32.4
1QA9,100,-83.44,5235.86,687.58,-1066.38,-3408.65,1067.23,5508.31,-4.42,-129.44,-288.01,-0.4,15.4
1QA9,29,-48.54,913.16,399.07,-708.76,-2084.93,664.26,3545.02,-5.61,-74.14,-277.81,11.77,27.96
1QA9,27,-45.7,704.58,311.9,-685.66,-1726.13,655.65,2859.11,-2.73,-72.26,-276.79,3.23,27.39
1QA9,50,-59.48,1773.45,442.73,-848.66,-2150.43,748.59,3359.49,-8.05,-94.85,-262.8,8.71,28.19
1QA9,66,-87.03,4410.06,682.35,-1149.15,-2791.05,1180.46,4373.68,-6.93,-141.96,-275.47,16.52,16.68
1QA9,3,-30.81,20.68,456.7,-364.94,-1977.06,339.39,3164.74,-2.31,-36.42,-292.39,1.27,28.57
1QA9,47,-51.51,1715.15,416.85,-508.04,-1914.74,498.17,3130.86,-3.47,-72.83,-283.46,-9.5,23.49
1QA9,40,-59.23,1252.86,743.47,-736.88,-3308.47,733.28,4767.05,-6.37,-85.35,-283.57,3.77,19.55
1QA9,51,-55.42,1973,473.73,-725.52,-2199.76,732.42,3819.75,-2.37,-89.65,-288.77,1.68,29.23
1QA9,44,-64.05,3322.79,740.14,-763.95,-4986.09,784.06,7430.65,-5.17,-97.66,-271.81,8.27,17.76
1QA9,23,-46.86,195.06,466.81,-599.56,-2468.74,618.01,4188.97,-2.94,-65.23,-286.16,-1.02,31.01
1QA9,116,-128.33,6516,820.64,-1683.26,-4307.84,1673.13,6358.81,-7.82,-205.71,-243.59,26.86,16.72
1QA9,27,-48.27,789.44,647.79,-413.96,-2788.72,409.58,4021.35,-3.19,-64.48,-280.52,0.46,19.4
1QA9,27,-42.53,562.3,429.92,-423.24,-3503.51,388.28,5650.24,-1.3,-59.97,-283.7,5.04,12.26
1QA9,40,-55.9,2227.61,547.29,-865.24,-2967.84,880.96,5419.14,-7.07,-88.72,-277.92,0.73,24.83
1QA9,30,-56.05,2169.42,488.66,-733.82,-3189.7,731.45,4735.43,-4.43,-86.29,-276.13,0.56,14.53
1QA9,66,-77.16,3712.01,618.06,-879.49,-2984.26,858.8,4639.66,-7.33,-119.18,-278.12,1.89,13.87
1QA9,21,-35.24,549.81,395.54,-455.67,-1901.18,414.72,3013.66,-1.85,-56.24,-283.67,4.37,25.36
1QA9,24,-51.33,729.07,556.75,-563.04,-1990.39,541.3,2891.71,-1.85,-68.04,-275.08,2.74,40.9
1QA9,10,-25.85,363.18,555.29,-412.8,-4119.9,389.27,6067.4,-0.71,-36.31,-283.82,5.02,16.94
1QA9,51,-73.08,2299.43,572.9,-923.01,-3071.9,886.02,4820.97,-5.17,-113.7,-276.69,6.64,16.02
1QA9,26,-41.12,2031.16,541.42,-394.68,-1936.65,373.23,2994.73,-2.66,-57.5,-272.76,4.45,34.61
1QA9,30,-59.34,2500,684.52,-892.92,-4562.84,886.9,8248.41,-4.97,-98.81,-275.34,14.09,17.49
1QA9,32,-48.17,926.13,370.13,-499.13,-1686.79,491.51,2788.79,-5.46,-62.83,-285.19,2.55,25.73
1QA9,35,-65.53,532.05,616.79,-920.47,-2922.05,920.33,4633.07,-3,-101.71,-254.23,10.19,16.76
1QA9,34,-52.56,818.67,337.32,-442.94,-1588.23,425.05,2414.96,-2.41,-55.61,-292.77,-14.71,29.82
1QA9,33,-37.51,1326.16,536.62,-544.86,-3469.66,502.41,5841.32,-4.82,-64.2,-270.45,5.79,23.4
1QA9,62,-61.99,3211.35,570.47,-831.77,-3094.38,781.01,5021.83,-2.49,-96.53,-280.92,10.27,29.84
1QA9,28,-51.09,793.57,516.33,-331.6,-1820.32,345.03,2958.65,-2.07,-55.96,-294.02,-4.4,25.81
1QA9,74,-79.76,8931.6,814.47,-1129.56,-4083.9,1183.48,6153.76,-3.69,-144.63,-279.23,8.88,19.5
1QA9,32,-45.42,1066.41,451.77,-345.5,-1899.11,369.11,3220.85,0,-54.72,-288.51,-4.97,24.46
1QA9,27,-45.72,2075.57,379.36,-445.87,-1479.5,456.52,2416.26,-2.42,-65.28,-293.81,-7.83,28.33
1QA9,24,-69.79,1352.29,511.97,-688.94,-3173.34,665.8,5428.23,-3.29,-88.79,-275.33,9.93,33.04
1QA9,26,-55.17,747.71,456.23,-481.48,-1984.97,488.62,3165.64,-4.2,-69.66,-280.31,-3.26,24.94
1QA9,9,-25.03,105.88,366.19,-349.84,-2213.83,289.56,3432.76,-1.78,-35.44,-278.49,1.39,23.53
1QA9,20,-32,732,477.65,-265.19,-2372.55,281.01,3498.44,-0.6,-38.47,-288.15,-5.08,13.19
1QA9,33,-60.68,831.67,604.57,-587.58,-3364.19,637.14,6132.3,-1.26,-79.44,-280.38,9.64,27.8
1QA9,13,-34.62,342.79,292.37,-410.53,-1883.08,367.78,3321.03,-2.9,-41.27,-270.79,-0.26,29.79
1QA9,44,-60.07,1491.19,372.48,-953.83,-1576.95,885.27,2567.37,-3.42,-98.08,-271.5,11.07,40.68
1QA9,32,-44.9,2244.13,357.12,-513.55,-1728.25,510.7,2659.95,-0.65,-72.17,-292.2,-5.34,34.76
1QA9,45,-62.21,3845.11,495.04,-674.58,-3309.92,618.92,4519.01,-1.34,-102.42,-273.36,16.73,20.35
1QA9,51,-70.14,1824.76,580.89,-1086.83,-4600,1071.66,6876.62,-4.43,-108.89,-271.25,14.97,17.46
1QA9,80,-75.15,4406.39,557.95,-887.1,-3235.33,915.83,4802.85,-5.09,-123.16,-289.98,0.26,15.09
1QA9,63,-61.92,3204.71,413.63,-764.93,-1983.82,659.03,3142.43,-3.68,-113.27,-263.05,7.39,30.65
1QA9,38,-53.17,1789.13,520.19,-567.24,-2703.04,499.15,4145.2,-3.77,-78.77,-265.59,4.7,22.17
1QA9,42,-73.96,1696.27,706.17,-952.08,-3520.18,979.45,5536.88,-7.01,-97.71,-286.11,1.34,16.24
1QA9,27,-41.55,826.94,510.14,-300.09,-2154.67,283.69,3292.7,-1.67,-38.7,-295.73,-12.56,31.49
1QA9,65,-51.49,3513.24,358.6,-761.05,-1956.07,706.65,3621.81,-2.82,-76.75,-279.77,-0.48,37.64
1QA9,38,-71.65,1866.8,696.43,-1046.12,-4467.9,991.3,6865.64,-7.3,-119.65,-239.37,14.44,19.34
1QA9,29,-50.75,319.45,441.37,-441.39,-2072.84,453.99,3492.04,-5.88,-54.05,-295.93,-11.78,31.78
1QA9,23,-47.76,459.36,440.05,-776.12,-3136.38,696.87,4764.92,-2.04,-72.15,-271.61,13.75,9.9
1QA9,20,-34.97,576.37,367.62,-514.34,-2368.12,490.59,3869.75,-6.52,-51.88,-273.16,7.66,19.17
1QA9,18,-35.78,232.88,506.5,-324.96,-2000.1,325.38,2903.54,-0.46,-44.8,-287.54,-0.37,23.63
1QA9,17,-44.66,421.41,517.92,-469.04,-2835.36,417.63,4196.73,-2,-59.58,-277.61,19.24,28.16
1QA9,46,-53.37,1815.38,542,-790.69,-2754.22,757.6,5187.23,-6.31,-81.68,-275.33,4.36,24.21
1QA9,22,-35.5,1151.02,303.63,-253.31,-1361.51,267.92,2182.2,-0.81,-32.11,-302.4,-10.76,30.76
1QA9,53,-69.46,1277.73,561.38,-1054.31,-2582.01,1065.78,4108.6,-7.53,-101.46,-285.95,-2.44,30.07
1QA9,32,-46.16,1017.64,273.3,-795.34,-1807.27,701.15,3039.28,-4.14,-71.41,-276.01,5.62,28.58
1QA9,22,-44.2,1381.55,611.7,-397.29,-2242.56,385.19,3293.21,-5.18,-67.08,-278.28,2.6,24.26
1QA9,19,-36.24,720.62,449.25,-246.37,-2086.51,255.07,3471.56,-1.34,-41.85,-284.67,-0.92,25.03
1QA9,35,-47.62,893.87,540.69,-405.07,-2642.58,402.53,3897.26,-3.6,-66.13,-276.73,-3.22,19.37
1QFW,60,-89.89,1419.11,625.42,-1167.38,-1571.74,1159.57,2822.22,-4.01,-121.53,-167.32,4.65,1.24
1QFW,35,-80.18,1213.51,600.63,-1000.88,-1600.54,1008.33,2874.75,-5.78,-102.34,-167.49,5.5,1.41
1QFW,55,-85.2,1572.45,582.57,-1186.68,-1426.18,1140.12,2425.92,-6.81,-107.47,-174.22,5.29,1.24
1QFW,78,-101.72,3482.05,611.84,-1367.11,-1578.02,1315.97,2832.4,-3.51,-141.57,-166.82,5.84,1.4
1QFW,35,-74.73,1046.54,583.3,-933.39,-1562.24,919.85,2830.33,-4.7,-94.22,-166.21,4.09,1.54
1QFW,26,-70.23,402.77,564.55,-908.31,-1445.52,901.62,2458.25,-3.41,-84.28,-173.7,4.54,1.35
1QFW,66,-95.74,2613.71,607.1,-1292.08,-1594.06,1259.85,2793.89,-3.75,-131.89,-168.63,2.85,1.4
1QFW,83,-100.89,5252.8,611.85,-1320.37,-1614.95,1255.85,2890.16,-2.67,-148.6,-166.09,7.11,1.66
1QFW,67,-93.37,2724.17,620.83,-1264.69,-1519.37,1215.72,2715.91,-7.46,-121.53,-171.59,2.98,1.18
1QFW,52,-77.68,1118.02,545.36,-1062.86,-1420.56,1070.76,2321.94,-3.84,-100.23,-175.54,6.02,1.79
1QFW,64,-88.39,2672.12,565.53,-1296.9,-1442.71,1214.53,2626.13,-2.12,-124.38,-172.52,1.96,1.24
1QFW,48,-86.23,2193.85,570.27,-1215.13,-1454.34,1183.36,2563,-3.66,-110.3,-172.58,3.73,1.13
1QFW,62,-91.99,3691.46,589.43,-1241.23,-1557.04,1224.8,2636.38,-4.49,-130.24,-166.97,6.42,1.4
1QFW,62,-87.86,2883.2,607.93,-1199.4,-1609.22,1180.32,2841.1,-5.49,-125.89,-169.16,5.79,1.71
1QFW,37,-74.47,1452.98,612.95,-975.63,-1501.35,982.29,2577.13,-5.62,-93.26,-173.27,3.95,1.38
1QFW,17,-62.7,175.86,614.94,-847.7,-1672.74,858.79,3064.48,-2.87,-82.64,-164.65,2.15,2.2
1QFW,55,-89.2,3699.43,585.26,-1138.9,-1632.95,1112.43,2986.32,-5.99,-135.38,-164.22,5.84,1.89
1QFW,34,-65.35,1407.08,494.97,-892.97,-1407.33,888.79,2257.07,-1.06,-84.28,-172.07,5.28,1.86
1QFW,56,-92.17,2853.2,567.16,-1255.91,-1504.72,1254.32,2679.52,-7.65,-128.6,-168.64,4.18,1.41
1QFW,60,-89.27,3036.58,633.62,-1126.06,-1635,1131.9,2938.88,-3.04,-127.43,-163.8,2.07,1.73
1QFW,40,-73.53,2407.57,533.07,-962.73,-1478.89,962.96,2721.27,-5.06,-101.82,-167.39,2.73,1.92
1QFW,81,-83.63,3727.07,563.52,-1138.91,-1493.14,1104.17,2555.44,-3.02,-123.68,-167.02,6.58,1.64
1QFW,40,-68.55,1567.95,559.1,-944.93,-1401.02,919.51,2392.17,-4.16,-86.84,-178.33,1.12,1.21
1QFW,60,-77.88,2879.41,493.36,-1166.1,-1391.19,1110.33,2187.45,-2.52,-112.04,-169.08,7.56,2.15
1QFW,48,-82.38,2543.24,624.29,-1124.13,-1645.43,1094.15,3025.72,-2.03,-117.75,-167.57,0.85,1.66
1QFW,58,-82.16,2209.08,565.26,-1102.35,-1552.65,1047.68,2814.5,-3.94,-110.78,-166.71,3.71,1.77
1QFW,42,-66.93,3222.47,516.64,-826.97,-1484.34,838.52,2694.18,-4.1,-95.4,-168.31,1.55,2.38
1QFW,66,-83.97,2165.16,605.99,-1144.92,-1691.51,1119.61,3041.33,-2.51,-120.31,-167.95,3.96,1.92
1QFW,56,-80.95,4925.76,562.95,-986.98,-1635.57,947.11,3013.82,-7.11,-122.17,-162.78,4.5,2.32
