vdw,vdw_attr,vdw_rep,elec,elec_sr_attr,elec_lr_attr,elec_sr_rep,elec_lr_rep,hbp_ss,solv,sasa,acp,vdwf,hit(2.5A),near_hit(4.0A),RMSD,,Rank,Number of hits,,53.074,151.294,0.15,1.373,13.235,-0.097,15.93,-0.734,0,0,27.635,79.063
38,-45.1822,2823.63,1052.13,-205.253,-103.993,277.785,69.1539,-2.41408,-1110.18,-136.667,-8.87167,63782,N,N,7.84867,-5761.158214,7516,148,-5761.158214,2016.812,-6835.795767,423.5445,1444.57449,-2716.523455,10.087321,4425.11505,-50.7589626,0,0,-3776.792545,-701.4208452
47,-64.9477,1538.63,1098.63,-482.963,-156.189,567.242,157.984,-4.27002,-915.336,-108.441,3.6021,23232.2,N,N,14.3471,-5761.140205,7517,148,-5761.140205,2494.478,-9826.197324,230.7945,1508.41899,-6392.015305,15.150333,9036.16506,-115.960256,0,0,-2996.767035,284.7928323
52,-58.0174,3866.39,1018.46,-471.814,-63.7483,547.665,88.104,-5.62196,-1091.55,-126.158,-8.304,4.23E+06,N,N,8.00842,-5761.087509,7518,148,-5761.087509,2759.848,-8777.684516,579.9585,1398.34558,-6244.45829,6.1835851,8724.30345,-64.668336,0,0,-3486.37633,-656.539152
25,-50.9557,1299.88,1048.6,-382.812,-44.0808,492.774,48.8612,-3.80388,-1108.49,-123.722,-4.37452,102037,N,N,8.96495,-5760.867304,7519,148,-5760.867304,1326.85,-7709.291676,194.982,1439.7278,-5066.51682,4.2758376,7849.88982,-35.8641208,0,0,-3419.05747,-345.8626748
75,-71.0983,4334.36,1065.53,-534.502,-66.6953,632.672,67.171,-6.42996,-1143,-124.026,-7.9891,41870.3,N,N,9.11333,-5760.673313,7520,148,-5760.673313,3980.55,-10756.7462,650.154,1462.97269,-7074.13397,6.4694441,10078.46496,-49.303514,0,0,-3427.45851,-631.6422133
60,-43.93,3858.27,652.867,-103.747,-29.6462,139.196,58.6895,-2.16137,-858.688,-138.366,-9.53419,49563.6,N,N,4.99121,-5760.22628,7521,148,-5760.22628,3184.44,-6646.34542,578.7405,896.386391,-1373.091545,2.8756814,2217.39228,-43.078093,0,0,-3823.74441,-753.801664
38,-51.5533,2145.96,890.82,-292.27,-98.049,352.43,90.7334,-2.54279,-1053.97,-134.805,6.50881,16528.8,N,N,6.60171,-5759.704353,7522,148,-5759.704353,2016.812,-7799.70497,321.894,1223.09586,-3868.19345,9.510753,5614.2099,-66.5983156,0,0,-3725.336175,514.606045
52,-48.4519,4392.73,780.407,-266.637,-44.3813,287.554,43.4821,-2.12966,-934.302,-135.613,-2.47581,2.04E+06,N,N,10.5727,-5759.452019,7523,148,-5759.452019,2759.848,-7330.481759,658.9095,1071.498811,-3528.940695,4.3049861,4580.73522,-31.9158614,0,0,-3747.665255,-195.744966
49,-48.3834,4136.53,854.555,-320.34,-76.2905,360.509,74.9082,-1.84724,-942.97,-133.13,-7.71338,78752.4,N,N,8.42041,-5758.973088,7524,148,-5758.973088,2600.626,-7320.11812,620.4795,1173.304015,-4239.6999,7.4001785,5742.90837,-54.9826188,0,0,-3679.04755,-609.8429629
30,-35.7385,835.405,670.451,-182.419,-18.2185,205.832,28.2813,-0.578195,-997.843,-125.082,-4.79257,1175.51,N,N,8.63384,-5758.919663,7525,148,-5758.919663,1592.22,-5407.020619,125.31075,920.529223,-2414.315465,1.7671945,3278.90376,-20.7584742,0,0,-3456.64107,-378.9149619
47,-44.7161,3737.74,720.886,-348.613,-104.076,379.646,55.323,-4.87273,-956.81,-127.246,-11.7038,9.71E+09,N,N,6.04508,-5758.78689,7526,148,-5758.78689,2494.478,-6765.277633,560.661,989.776478,-4613.893055,10.095372,6047.76078,-40.607082,0,0,-3516.44321,-925.3375394
53,-49.6201,3841.5,632.227,-263.581,-49.7368,328.443,61.4466,-3.90157,-898.209,-114.953,-13.0913,1.64E+09,N,N,7.4419,-5758.467225,7527,148,-5758.467225,2812.922,-7507.223409,576.225,868.047671,-3488.494535,4.8244696,5232.09699,-45.1018044,0,0,-3176.726155,-1035.037452
49,-40.3589,2466.92,547.292,-192.385,-36.8631,224.888,35.1038,-1.881,-894.574,-123.379,-12.3794,24224.6,N,Y,3.41028,-5758.234771,7528,148,-5758.234771,2600.626,-6106.059417,370.038,751.431916,-2546.215475,3.5757207,3582.46584,-25.7661892,0,0,-3409.578665,-978.7525022
62,-67.5524,3739.64,1065.42,-673.608,-76.1711,766.272,50.9234,-2.83859,-916.523,-123.338,-8.92024,2.89E+07,N,N,16.8383,-5758.10181,7529,148,-5758.10181,3290.588,-10220.27281,560.946,1462.82166,-8915.20188,7.3885967,12206.71296,-37.3777756,0,0,-3408.44563,-705.2609351
59,-59.925,4055.1,973.915,-524.728,-50.8437,608.552,50.5353,-1.68527,-1009.06,-126.497,-12.5199,827637,N,N,6.8587,-5757.784895,7530,148,-5757.784895,3131.366,-9066.29295,608.265,1337.185295,-6944.77508,4.9318389,9694.23336,-37.0929102,0,0,-3495.744595,-989.8608537
46,-42.6439,2619.73,770.683,-199.514,-53.4119,255.827,45.1926,-0.999332,-980.86,-134.976,-11.0677,6.19E+06,N,N,8.15075,-5757.596367,7531,148,-5757.596367,2441.404,-6451.766207,392.9595,1058.147759,-2640.56779,5.1809543,4075.32411,-33.1713684,0,0,-3730.06176,-875.0455651
31,-44.3935,1141.82,1057.46,-222.872,-59.0391,287.489,55.7326,-1.73108,-1172.28,-131.455,-3.435,3182.65,N,N,6.64946,-5757.543025,7532,148,-5757.543025,1645.294,-6716.470189,171.273,1451.89258,-2949.71092,5.7267927,4579.69977,-40.9077284,0,0,-3632.758925,-271.581405
69,-61.2067,3637.55,942.188,-329.956,-62.3085,398.082,62.0846,-1.95213,-948.004,-128.798,-4.73424,1.14E+06,N,N,6.89125,-5757.527365,7533,148,-5757.527365,3662.106,-9260.20647,545.6325,1293.624124,-4366.96766,6.0439245,6341.44626,-45.5700964,0,0,-3559.33273,-374.3032171
60,-66.1096,4237.08,850.571,-516.223,-112.523,629.131,56.9684,-3.73419,-793.824,-112.751,-9.94533,2.44E+06,N,N,11.2375,-5757.386,7534,148,-5757.386,3184.44,-10001.98582,635.562,1167.833983,-6832.211405,10.914731,10022.05683,-41.8148056,0,0,-3115.873885,-786.3076258
42,-55.3622,3185.27,1020.33,-250.335,-124.445,327.252,91.0193,-1.01441,-1069.35,-134.191,4.7321,4.01E+07,N,N,6.82778,-5757.187726,7535,148,-5757.187726,2229.108,-8375.968687,477.7905,1400.91309,-3313.183725,12.071165,5213.12436,-66.8081662,0,0,-3708.368285,374.1340223
39,-36.2833,1754.9,698.981,-179.173,-90.6644,212.318,47.9095,-1.55892,-1039,-134.311,-10.5324,643432,N,N,4.26395,-5756.531345,7536,148,-5756.531345,2069.886,-5489.44559,263.235,959.700913,-2371.354655,8.7944468,3382.22574,-35.165573,0,0,-3711.684485,-832.7231412
38,-47.8765,2261.68,966.541,-332.219,-69.1203,395.256,41.4425,-1.92993,-908.167,-123.096,-8.47619,2.54E+06,N,N,16.8068,-5756.417879,7537,148,-5756.417879,2016.812,-7243.427191,339.252,1327.060793,-4396.918465,6.7046691,6296.42808,-30.418795,0,0,-3401.75796,-670.15301
46,-62.7508,4706.14,1126.82,-508.999,-50.1826,603.207,54.9741,-3.4268,-1086.17,-116.948,-7.10629,3.98E+08,N,N,9.33924,-5756.070794,7538,148,-5756.070794,2441.404,-9493.819535,705.921,1547.12386,-6736.601765,4.8677122,9609.08751,-40.3509894,0,0,-3231.85798,-561.8446063
45,-45.6215,3700.8,787.568,-146.411,-56.1959,176.773,60.9097,0,-976.576,-130.762,-1.31471,123916,N,N,9.9418,-5756.043556,7539,148,-5756.043556,2388.33,-6902.259221,555.12,1081.330864,-1937.749585,5.4510023,2815.99389,-44.7077198,0,0,-3613.60787,-103.9449167
69,-48.992,3091.57,619.691,-306.508,-78.6362,315.637,107.445,-2.51775,-905.052,-120.518,-11.2584,47884.7,N,N,4.58874,-5755.929103,7540,148,-5755.929103,3662.106,-7412.195648,463.7355,850.835743,-4056.63338,7.6277114,5028.09741,-78.86463,0,0,-3330.51493,-890.1228792
30,-47.856,2257.91,946.409,-302.049,-83.3091,331.022,99.8169,-1.85191,-1066.69,-127.695,7.24557,54102.4,N,N,7.17147,-5755.617108,7541,148,-5755.617108,1592.22,-7240.325664,338.6865,1299.419557,-3997.618515,8.0809827,5273.18046,-73.2656046,0,0,-3528.851325,572.8565009
20,-37.8394,627.374,834.472,-220.433,-44.3104,247.494,61.7704,-2.99552,-994.001,-110.627,-3.27443,17091.3,N,N,9.37086,-5755.514131,7542,148,-5755.514131,1061.48,-5724.874184,94.1061,1145.730056,-2917.430755,4.2981088,3942.57942,-45.3394736,0,0,-3057.177145,-258.8862591
44,-46.4508,2185.32,835.92,-380.829,-38.1323,445.995,29.3539,-1.66514,-1070.33,-129.274,-12.8069,18351,N,N,6.66314,-5755.412494,7543,148,-5755.412494,2335.256,-7027.727335,327.798,1147.71816,-5040.271815,3.6988331,7104.70035,-21.5457626,0,0,-3572.48699,-1012.551935
51,-57.8577,4491.27,1057.5,-309.109,-122.996,377.17,103.905,-2.59851,-1019.54,-116.019,-6.08162,6.21E+08,N,N,6.39143,-5755.202224,7544,148,-5755.202224,2706.774,-8753.522864,673.6905,1451.9475,-4091.057615,11.930612,6008.3181,-76.26627,0,0,-3206.185065,-480.8311221
60,-59.9983,4376.97,726.464,-389.064,-80.6865,484.056,101.474,-4.79179,-843.515,-118.757,-9.22295,1.08E+06,N,N,20.3569,-5754.911305,7545,148,-5754.911305,3184.44,-9077.3828,656.5455,997.435072,-5149.26204,7.8265905,7711.01208,-74.481916,0,0,-3281.849695,-729.1940959
57,-60.2749,3767.57,921.022,-540.026,-36.9551,626.376,45.82,-1.64483,-950.291,-115.163,-14.0122,2.06E+06,N,N,8.60357,-5753.811754,7546,148,-5753.811754,3025.218,-9119.230721,565.1355,1264.563206,-7147.24411,3.5846447,9978.16968,-33.63188,0,0,-3182.529505,-1107.846569
35,-39.5847,4083.28,865.023,-235.887,-101.319,249.13,109.228,-3.42961,-1098.19,-132.426,-6.8191,2.73E+10,N,N,7.29517,-5753.56899,7547,148,-5753.56899,1857.59,-5988.927602,612.492,1187.676579,-3121.964445,9.827943,3968.6409,-80.173352,0,0,-3659.59251,-539.1385033
39,-49.7216,2450.17,938.607,-352.222,-30.0787,438.937,46.1879,-2.7756,-1193.71,-130.103,-8.36348,1.24E+07,N,N,8.84679,-5753.475108,7548,148,-5753.475108,2069.886,-7522.57975,367.5255,1288.707411,-4661.65817,2.9176339,6992.26641,-33.9019186,0,0,-3595.396405,-661.2418192
48,-57.586,2386.57,873.475,-392.329,-31.0352,503.989,43.5629,-4.85121,-1013.3,-136.694,-2.21671,531120,N,N,8.40004,-5753.290341,7549,148,-5753.290341,2547.552,-8712.416284,357.9855,1199.281175,-5192.474315,3.0104144,8028.54477,-31.9751686,0,0,-3777.53869,-175.2597427
20,-29.265,1425.75,715.136,-82.5759,-113.756,103.699,75.3599,0,-1072.33,-128.139,-7.038,6.68E+06,N,Y,3.60642,-5753.208142,7550,148,-5753.208142,1061.48,-4427.61891,213.8625,981.881728,-1092.892037,11.034332,1651.92507,-55.3141666,0,0,-3541.121265,-556.445394
48,-44.2945,2882.93,870.037,-207.186,-56.8218,259.674,37.2722,-0.705198,-1070.14,-146.724,-6.88219,314568,N,N,9.07148,-5753.13008,7551,148,-5753.13008,2547.552,-6701.492083,432.4395,1194.560801,-2742.10671,5.5117146,4136.60682,-27.3577948,0,0,-4054.71774,-544.126588
47,-43.5078,3060.48,713.783,-213.726,-48.4251,258.607,65.7644,-1.50753,-948.979,-129.914,-9.62105,333364,N,N,6.19306,-5752.365435,7552,148,-5752.365435,2494.478,-6582.469093,459.072,980.024059,-2828.66361,4.6972347,4119.60951,-48.2710696,0,0,-3590.17339,-760.6690762
54,-56.1106,5431.87,924.528,-267.808,-69.9421,353.017,58.8771,-2.75634,-946.111,-128.811,-8.80543,3.49E+08,N,N,8.59936,-5752.228847,7553,148,-5752.228847,2865.996,-8489.197116,814.7805,1269.376944,-3544.43888,6.7843837,5623.56081,-43.2157914,0,0,-3559.691985,-696.1837121
45,-46.1132,3377.78,779.768,-311.042,-74.1729,342.665,54.0991,-2.0332,-996.038,-134.186,-4.32967,2.41E+06,N,N,8.65551,-5752.080214,7554,148,-5752.080214,2388.33,-6976.650481,506.667,1070.621464,-4116.64087,7.1947713,5458.65345,-39.7087394,0,0,-3708.23011,-342.3166992
35,-42.3035,1846.88,981.997,-136.352,-54.9053,204.362,60.0629,-1.87357,-1081,-134.677,-6.64,2.47E+07,N,N,7.75388,-5752.031478,7555,148,-5752.031478,1857.59,-6400.265729,277.032,1348.281881,-1804.61872,5.3258141,3255.48666,-44.0861686,0,0,-3721.798895,-524.97832
27,-46.9036,1047.72,982.283,-342.883,-51.6133,417.432,66.3371,-4.57508,-1059.92,-126.774,-2.008,44584.3,N,N,7.76072,-5751.61038,7556,148,-5751.61038,1432.998,-7096.233258,157.158,1348.674559,-4538.056505,5.0064901,6649.69176,-48.6914314,0,0,-3503.39949,-158.758504
64,-58.0842,3667.22,992.667,-369.31,-81.3959,439.604,92.9679,-4.95526,-1126.54,-128.563,-9.8029,713735,N,N,9.09885,-5751.194518,7557,148,-5751.194518,3396.736,-8787.790955,550.083,1362.931791,-4887.81785,7.8954023,7002.89172,-68.2384386,0,0,-3552.838505,-775.0466827
20,-40.4074,1431.72,906.157,-207.92,-114.471,267.236,104.412,-1.74894,-1144.21,-130.438,0.0917143,542717,N,N,7.6138,-5750.694978,7558,148,-5750.694978,1061.48,-6113.397176,214.758,1244.153561,-2751.8212,11.103687,4257.06948,-76.638408,0,0,-3604.65413,7.251207701
55,-65.9826,2652.24,964.739,-634.783,-119.107,766.678,155.319,-2.43774,-844.043,-113.522,-12.4139,617661,N,N,17.4108,-5750.562715,7559,148,-5750.562715,2919.07,-9982.771484,397.836,1324.586647,-8401.353005,11.553379,12213.18054,-114.004146,0,0,-3137.18047,-981.4801757
66,-60.848,4671.74,907.575,-461.947,-28.8367,539.62,67.2706,-3.58266,-934.141,-124.385,-12.5542,1.66E+07,N,N,11.7823,-5750.445432,7560,148,-5750.445432,3502.884,-9205.937312,700.761,1246.100475,-6113.868545,2.7971599,8596.1466,-49.3766204,0,0,-3437.379475,-992.5727146
26,-44.3493,2737.39,862.889,-445.286,-66.9398,485.24,48.8744,-3.81633,-1083.27,-124.338,-4.89438,241924,N,N,5.89734,-5750.416552,7561,148,-5750.416552,1379.924,-6709.782994,410.6085,1184.746597,-5893.36021,6.4931606,7729.8732,-35.8738096,0,0,-3436.08063,-386.9643659
50,-63.2338,4311.34,1007.2,-367.371,-98.7888,494.546,86.23,-2.25076,-1006.85,-125.333,-4.61143,1.59E+07,N,N,9.57721,-5749.526594,7562,148,-5749.526594,2653.7,-9566.894537,646.701,1382.8856,-4862.155185,9.5825136,7878.11778,-63.29282,0,0,-3463.577455,-364.5934901
42,-50.098,2330.79,974.863,-194.612,-72.1157,287.665,67.5941,-2.91352,-1097.63,-133.92,-4.43267,773761,N,N,9.47279,-5749.458018,7563,148,-5749.458018,2229.108,-7579.526812,349.6185,1338.486899,-2575.68982,6.9952229,4582.50345,-49.6140694,0,0,-3700.8792,-350.4601882
33,-41.123,1309.93,771.98,-281.686,-65.7166,319.187,51.5331,-2.727,-1045.37,-128.744,-3.83105,1.07E+06,N,N,8.50472,-5749.453953,7564,148,-5749.453953,1751.442,-6221.663162,196.4895,1059.92854,-3728.11421,6.3745102,5084.64891,-37.8252954,0,0,-3557.84044,-302.8943062
59,-55.6814,4190.31,973.13,-389.305,-80.0711,465.504,81.9445,-1.39822,-1031.28,-139.654,-9.76862,2.97E+06,N,N,6.20202,-5749.269756,7565,148,-5749.269756,3131.366,-8424.261732,628.5465,1336.10749,-5152.451675,7.7668967,7415.47872,-60.147263,0,0,-3859.33829,-772.3364031
27,-44.4949,2044.59,924.601,-266.171,-74.2472,329.969,83.1997,-2.79919,-1034.56,-125.448,-3.02595,48431.4,N,N,9.41758,-5748.877509,7566,148,-5748.877509,1432.998,-6731.811401,306.6885,1269.477173,-3522.773185,7.2019784,5256.40617,-61.0685798,0,0,-3466.75548,-239.2406849
53,-59.5475,2751.81,979.057,-414.953,-68.9568,501.436,61.9639,-3.11398,-1090.28,-133.59,-0.947857,1.62E+07,N,N,8.23377,-5748.76094,7567,148,-5748.76094,2812.922,-9009.179465,412.7715,1344.245261,-5491.902955,6.6888096,7987.87548,-45.4815026,0,0,-3691.75965,-74.94041799
46,-37.7529,3860.78,591.25,-161.778,-78.6123,207.403,30.6228,-0.400721,-980.378,-137.172,-15.5123,6.57E+07,N,N,6.03935,-5748.73098,7568,148,-5748.73098,2441.404,-5711.787253,579.117,811.78625,-2141.13183,7.6253931,3303.92979,-22.4771352,0,0,-3790.74822,-1226.448975
38,-44.8933,2580.98,920.673,-303.438,-55.6695,361.168,55.5608,-1.44678,-1020.61,-134.349,-7.7649,74397.1,N,N,7.60486,-5748.672181,7569,148,-5748.672181,2016.812,-6792.08693,387.147,1264.084029,-4016.00193,5.3999415,5753.40624,-40.7816272,0,0,-3712.734615,-613.9162887
46,-61.6011,3315.97,1139.41,-420.118,-110.847,492.719,116.745,-5.86126,-1086.94,-117.986,1.45481,2.10E+08,N,N,7.25911,-5748.375591,7570,148,-5748.375591,2441.404,-9319.876823,497.3955,1564.40993,-5560.26173,10.752159,7849.01367,-85.69083,0,0,-3260.54311,115.021643
57,-55.2185,5276.89,982.17,-303.885,-67.5716,373.373,47.2208,-2.49444,-984.337,-133.808,-9.60424,4.06E+07,N,N,8.12281,-5748.272643,7571,148,-5748.272643,3025.218,-8354.227739,791.5335,1348.51941,-4021.917975,6.5544452,5947.83189,-34.6600672,0,0,-3697.78408,-759.3400271
39,-40.9344,2079.83,776.409,-297.766,-83.8286,327.527,96.1493,-2.2182,-1041.88,-122.459,-10.5348,194447,N,N,7.09133,-5748.196526,7572,148,-5748.196526,2069.886,-6193.129114,311.9745,1066.009557,-3940.93301,8.1313742,5217.50511,-70.5735862,0,0,-3384.154465,-832.9128924
36,-42.0846,2722.67,839.581,-268.495,-77.5381,309.291,71.2495,-0.910563,-966.058,-123.227,-9.8151,1.93E+07,N,N,8.97479,-5748.029288,7573,148,-5748.029288,1910.664,-6367.147472,408.4005,1152.744713,-3553.531325,7.5211957,4927.00563,-52.297133,0,0,-3405.378145,-776.0112513
57,-66.5916,4110.14,1206.79,-447.641,-57.3452,563.702,68.9543,-6.08024,-1149.09,-118.998,-8.76748,329894,N,N,9.28222,-5747.746608,7574,148,-5747.746608,3025.218,-10074.90953,616.521,1656.92267,-5924.528635,5.5624844,8979.77286,-50.6124562,0,0,-3288.50973,-693.1832712
50,-49.9215,3334.38,883.125,-422.283,-98.681,497.869,80.8877,-2.53067,-1103.1,-136.884,-13.539,22443.4,N,Y,3.78215,-5747.320943,7575,148,-5747.320943,2653.7,-7552.823421,500.157,1212.530625,-5588.915505,9.572057,7931.05317,-59.3715718,0,0,-3782.78934,-1070.433957
61,-62.3627,3512.52,773.721,-503.869,-67.2663,568.371,80.182,-4.11951,-740.309,-106.293,-6.75362,117653,N,N,11.3457,-5746.644856,7576,148,-5746.644856,3237.514,-9435.102334,526.878,1062.318933,-6668.706215,6.5248311,9054.15003,-58.853588,0,0,-2937.407055,-533.9614581
56,-46.2305,4842.09,697.828,-384.295,-52.454,391.267,66.5354,-2.81304,-822.881,-126.184,-12.9602,326412,N,N,15.521,-5746.599016,7577,148,-5746.599016,2972.144,-6994.397267,726.3135,958.117844,-5086.144325,5.088038,6232.88331,-48.8369836,0,0,-3487.09484,-1024.672293
52,-55.4811,3106.07,1136.04,-396.035,-93.5516,468.995,88.1055,-3.7643,-1151.33,-130.526,-8.91619,1.92E+08,N,N,6.96776,-5746.47067,7578,148,-5746.47067,2759.848,-8393.957543,465.9105,1559.78292,-5241.523225,9.0745052,7471.09035,-64.669437,0,0,-3607.08601,-704.94073
59,-43.7597,4222.75,792.019,-267.377,-109.842,300.273,97.9611,-0.414564,-959.376,-138.982,-16.7028,7.61E+06,N,N,7.94781,-5746.33499,7579,148,-5746.33499,3131.366,-6620.580052,633.4125,1087.442087,-3538.734595,10.654674,4783.34889,-71.9034474,0,0,-3840.76757,-1320.573476
59,-55.9064,4042.35,701.339,-658.387,-110.51,714.329,96.3609,-2.37561,-732.514,-113.064,-18.5883,663257,N,N,17.9764,-5746.316743,7580,148,-5746.316743,3131.366,-8458.302882,606.3525,962.938447,-8713.751945,10.71947,11379.26097,-70.7289006,0,0,-3124.52364,-1469.646763
32,-37.4572,2921.87,721.053,-235.69,-38.8252,280.682,38.4541,-2.74857,-1021.02,-130.098,-11.864,549910,N,N,9.49199,-5746.209165,7581,148,-5746.209165,1698.368,-5667.049617,438.2805,990.005769,-3119.35715,3.7660444,4471.26426,-28.2253094,0,0,-3595.25823,-938.003432
45,-64.7356,3481.07,1184.1,-484.507,-77.1516,611.682,57.2327,-5.58769,-1218.34,-129.213,-2.70933,2.50E+06,N,N,4.59533,-5745.738061,7582,148,-5745.738061,2388.33,-9794.107866,522.1605,1625.7693,-6412.450145,7.4837052,9744.09426,-42.0088018,0,0,-3570.801255,-214.2077578
59,-47.3031,3613.62,722.796,-396.966,-74.4384,434.022,44.3906,-2.03335,-990.569,-130.345,-16.2843,72732.8,N,N,5.05117,-5745.673715,7583,148,-5745.673715,3131.366,-7156.675211,542.043,992.398908,-5253.84501,7.2205248,6913.97046,-32.5827004,0,0,-3602.084075,-1287.485611
28,-38.5977,1192.36,779.759,-238.131,-70.3165,279.861,52.3481,-2.72004,-1052.3,-125.027,-5.82805,6597.71,N,N,5.5873,-5745.050439,7584,148,-5745.050439,1486.072,-5839.600424,178.854,1070.609107,-3151.663785,6.8207005,4458.18573,-38.4235054,0,0,-3455.121145,-460.7831172
39,-46.6505,3409.02,945.992,-272.823,-57.2118,326.164,43.7504,-3.41483,-1214.81,-135.387,-4.85562,2.68E+07,N,Y,3.4015,-5744.757494,7585,148,-5744.757494,2069.886,-7057.940747,511.353,1298.847016,-3610.812405,5.5495446,5195.79252,-32.1127936,0,0,-3741.419745,-383.8998841
42,-61.3529,2362.97,1069.34,-584.76,-40.7437,705.071,43.4438,-5.36563,-1185.59,-120.498,-8.203,352267,N,N,8.04853,-5744.537532,7586,148,-5744.537532,2229.108,-9282.325653,354.4455,1468.20382,-7739.2986,3.9521389,11231.78103,-31.8877492,0,0,-3329.96223,-648.553789
31,-44.8662,3291.31,830.85,-248.942,-43.5881,324.028,47.7987,-2.54091,-1114.18,-131.711,-5.46543,2.69E+07,N,N,7.07626,-5744.02362,7587,148,-5744.02362,1645.294,-6787.986863,493.6965,1140.75705,-3294.74737,4.2280457,5161.76604,-35.0842458,0,0,-3639.833485,-432.1132921
38,-42.8541,2352.26,736.92,-234.088,-49.0851,275.578,38.8932,-0.584264,-1014.8,-125.885,-5.44876,1.45E+06,N,N,4.48849,-5743.736826,7588,148,-5743.736826,2016.812,-6483.568205,352.839,1011.79116,-3098.15468,4.7612547,4389.95754,-28.5476088,0,0,-3478.831975,-430.7953119
58,-60.467,3831.11,971.713,-500.335,-108.515,607.456,56.3819,-5.04129,-1110.3,-137.669,-10.142,140399,N,N,7.15163,-5743.531615,7589,148,-5743.531615,3078.292,-9148.294298,574.6665,1334.161949,-6621.933725,10.525955,9676.77408,-41.3843146,0,0,-3804.482815,-801.856946
32,-45.6711,2254.09,904.45,-305.891,-63.337,371.144,45.0509,-1.10055,-1078.04,-124.508,-6.42738,193841,N,N,8.82179,-5743.485715,7590,148,-5743.485715,1698.368,-6909.763403,338.1135,1241.80985,-4048.467385,6.143689,5912.32392,-33.0673606,0,0,-3440.77858,-508.1679449
57,-62.8718,6350.65,901.774,-341.886,-96.0951,439.381,77.9002,-2.08781,-987.656,-130.079,-3.53057,3.40E+06,N,N,9.46171,-5743.42493,7591,148,-5743.42493,3025.218,-9512.126109,952.5975,1238.135702,-4524.86121,9.3212247,6999.33933,-57.1787468,0,0,-3594.733165,-279.1374559
37,-57.7581,2082.3,1052.85,-379.552,-66.8273,499.918,64.7593,-2.78242,-1046.4,-121.475,-3.401,67505.5,N,N,8.94829,-5743.390878,7592,148,-5743.390878,1963.738,-8738.453981,312.345,1445.56305,-5023.37072,6.4822481,7963.69374,-47.5333262,0,0,-3356.961625,-268.893263
56,-49.813,4285.67,815.386,-425.85,-50.9101,472.133,64.0223,-2.86441,-811.138,-130.031,-15.0627,3.98E+09,N,N,15.0499,-5743.297628,7593,148,-5743.297628,2972.144,-7536.408022,642.8505,1119.524978,-5636.12475,4.9382797,7521.07869,-46.9923682,0,0,-3593.406685,-1190.90225
42,-40.4931,3363.4,888.524,-237.706,-64.0493,291.887,57.8502,-0.963263,-1044.45,-148.181,-11.9228,8.93E+06,N,N,9.21122,-5742.964156,7594,148,-5742.964156,2229.108,-6126.363071,504.51,1219.943452,-3146.03891,6.2127821,4649.75991,-42.4620468,0,0,-4094.981935,-942.6523364
36,-37.4764,2159.51,879.412,-151.618,-80.084,175.051,63.4742,-0.496775,-1103.46,-144.175,-3.45381,23626.3,N,N,7.63272,-5742.199705,7595,148,-5742.199705,1910.664,-5669.954462,323.9265,1207.432676,-2006.66423,7.768148,2788.56243,-46.5900628,0,0,-3984.276125,-273.06858
31,-47.2911,2132.23,1029.17,-253.912,-130.473,308.894,122.64,-0.893436,-899.857,-113.992,-3.76862,21217.4,N,N,17.0652,-5742.013875,7596,148,-5742.013875,1645.294,-7154.859683,319.8345,1413.05041,-3360.52532,12.655881,4920.68142,-90.01776,0,0,-3150.16892,-297.9584031
43,-55.1695,3207.13,1045.88,-350.957,-123.668,405.096,149.296,-4.1291,-1095.06,-134.541,5.22714,2.17E+07,N,N,7.42635,-5741.660841,7597,148,-5741.660841,2282.182,-8346.814333,481.0695,1435.99324,-4644.915895,11.995796,6453.17928,-109.583264,0,0,-3718.040535,413.2733698
